L_Knee,R_Knee,accelerometer_right_foot_x,accelerometer_right_foot_y,accelerometer_right_foot_z,gyroscope_right_foot_x
13.707639310605813,12.969882597490527,-5173.238563567722,-7878.5320954005065,13824.669755833083,-8479.982040558874
14.297740092748397,13.792410403767041,-5042.611054048305,-8538.316055203495,14073.38236158504,-9087.914487933016
14.855558694676667,14.586158888921224,-4960.352301087258,-8892.791077066358,14029.303936364739,-10154.108843634316
15.384024610823703,15.350125351400214,-4754.457749175171,-9175.49291950401,13720.774534256005,-11690.526058562578
15.881689121149497,16.0795831792163,-4380.0399766788405,-9780.14549245751,13443.745580840516,-13496.962821835585
16.34248386098956,16.765577345342034,-4712.958164900747,-10547.460316296916,13983.514187103876,-15228.293230559733
16.758236582263883,17.396526714852094,-6817.879054656202,-11192.059598195276,16035.549120903366,-16493.889948122887
17.11991161761087,17.95940926877517,-10123.822786236273,-12321.085547009661,18028.298736483543,-17041.39275081753
17.419666982237544,18.441560965682186,-13592.097234356634,-14706.669422563418,17994.67335945711,-16749.251124080074
17.651621959542947,18.83225038845948,-18127.617158137313,-17394.816947210787,18519.251037143862,-16004.082162133584
17.812806366580155,19.124113489972434,-24764.257773716927,-18945.293431729642,23056.42629345648,-15314.939011249915
17.90337120907195,19.31475675276382,-29065.490420419555,-20029.250448317383,26450.562696848086,-14419.196841482979
17.92604043215534,19.406217888356135,-25482.721385404195,-21862.80952607815,21408.7807234488,-12806.42433676387
17.8862310492622,19.40590691049335,-18341.928089006386,-22699.10315078295,13332.326327267521,-10689.067275643263
17.790798441874966,19.324325184182296,-15046.888663773703,-20152.684407097673,11992.559601129877,-8552.471652961707
17.647810761994606,19.174754888054906,-13033.840514220366,-16939.04593249622,17393.287645606,-6501.54550850348
17.46555296078872,18.971001119314902,-6870.788603100121,-17447.51014083018,25237.407011839416,-4425.009506424171
17.25219632161349,18.726601951126433,-3019.516926629919,-21519.76838786711,31875.946549719945,-1878.2543214088982
17.015119548618998,18.45317455226218,-10702.174833201441,-26793.04620015578,34409.51180819203,1662.3006860243524
16.760811462768693,18.1600944522609,-20010.635883240953,-29716.99962547695,33269.25689269937,6200.685086242791
16.494559942078848,17.85366875970642,-15357.290876620013,-26962.643860578384,30160.532103987658,11451.443194468593
16.220437002745292,17.537006909655172,-2785.2419491031487,-20761.514460622813,25158.311684496643,16713.954996960943
15.941497528187474,17.21056096666432,3782.92927640766,-15399.150366506416,17965.704486137438,21122.559553581526
15.659664454663256,16.871911804127173,4187.834419610601,-11860.916205635833,10984.392995408032,23966.960808008058
15.376071193022195,16.51710471244994,3873.328083294334,-9736.988989163023,7366.997425645761,24748.287486779573
15.090987751790687,16.140924770031763,3792.148143486348,-9313.5703929177,6821.521759528421,24016.40282261249
14.80391897889568,15.738366267206288,2999.762230615302,-11031.566686410144,7618.801263077503,22805.715122527126
14.513787035865453,15.305216373126978,1567.6984121995524,-14130.026450492323,8885.947627184447,22246.372787320888
14.219022543711235,14.83970898953919,-5.950004103356932,-17357.514032757357,10141.090945894424,23315.89660627174
13.918057703062088,14.34271846394819,-1486.0734636595546,-19844.757994833268,10918.022735438328,25542.73966756319
13.609626642572703,13.818618558517285,-2767.3922708000687,-21017.734487778667,10839.056013008609,27894.251313306104
13.293614822998329,13.27504947934921,-3821.4700305701363,-21210.111704369738,10139.642987306173,30022.940559619634
12.971161070459795,12.722076225838952,-4617.330369878634,-21020.874684452476,9233.203070171523,31763.589882043543
12.645487027172612,12.171550035693295,-4848.611195012548,-19977.802214443513,7798.417097683849,31995.417134336825
12.32118587648805,11.635421468896629,-4245.472347732595,-17451.606293436842,5389.355314942768,29433.62671297983
12.00416333603601,11.124876089798283,-3738.853257147847,-15255.921662078403,3109.651914016953,24793.341499844424
11.69999831777349,10.648898377831017,-4619.4616487232715,-15851.506760113245,2636.880277486179,19636.12501918382
11.41327452305176,10.21427467580758,-6811.457608402774,-18281.630840557737,4701.547177150424,15090.725764396877
11.145623342802011,9.824600037153795,-9717.247726420588,-20389.585038487676,9250.6113156571,11998.12248339887
10.895803818889297,9.481249984520218,-13466.505720411802,-22617.08268826297,13585.453616588504,10525.694162288579
10.658980407056706,9.183233531390552,-17845.95711480543,-26030.10556713946,14465.095044196116,10418.16446581155
10.42786800789054,8.928051381091809,-17602.592628497718,-27541.83807648273,13541.09109490981,10534.792638198453
10.193867625755688,8.712190472508386,-7464.041274998298,-23411.17906974402,14238.29473936438,9509.527597847826
9.9489427934753,8.531560688311577,885.4589802028149,-19102.836708160394,16648.745714721474,7287.118139296561
9.68712679574799,8.381912852636512,-8477.299053806775,-22673.090366713564,19339.732648495665,4512.876135655547
9.405917092976985,8.258994169310425,-25599.292044259568,-30295.171311055685,20808.70668819043,2623.924634213965
9.10726687598634,8.158728710716767,-31560.741341536854,-33813.96610735599,19749.842202995587,3192.859700631033
8.796873035665264,8.077209367383132,-28362.162809773552,-33112.034370448855,16545.83179460535,6123.63906828747
8.484378354992572,8.010733585903077,-26404.05372897557,-31273.068530824294,12478.998841359635,10112.416045833452
8.180986031629313,7.955655683070988,-27648.096609645894,-27926.82513303261,9831.339510911846,10478.404588280078
7.89860853320991,7.908314412512109,-30228.04511301867,-21727.616295562493,10700.021141686346,2763.19417029486
7.647244448532462,7.864785880610917,-32485.48113112999,-15856.906308121906,12390.51416948408,-4296.361405474292
7.434527248720224,7.820852464234496,-33125.35776704569,-14563.57701589903,10356.583268726888,1749.4977341313056
7.263745890276597,7.771804099258977,-32809.9135137572,-14610.592214306886,2520.9741268658163,16112.866762976479
7.1348377962124765,7.712715621435464,-32862.45751251617,-10182.218636184145,-10939.107247005257,26558.23478260885
7.043978899832309,7.638572605173224,-32878.37739938089,-1734.7175183915451,-21364.27138750179,23940.919690518702
6.985181692455324,7.544983882019891,-32033.02744913458,7008.408725319975,-19058.570113321643,3583.469548681131
6.951267500447403,7.428418795155852,-32283.949435856804,9285.252235507032,-15619.483979303026,-16257.232832651842
6.935263045463547,7.28718976062605,-35612.59569485085,-380.81724641924495,-27552.99368652916,-11804.599404796074
6.931354475667396,7.121417331833055,-34595.77789710202,-7362.923769043698,-35091.50164209259,3504.9855472165154
6.935715714552522,6.933550679003361,-20383.714713267545,7473.019219123203,-8844.041803254995,3272.8466564132905
6.947053448308177,6.728284654125059,-5782.104093272469,28006.154734047275,28104.150278608086,-8398.018345515324
6.966253431188042,6.512124261764921,-9444.991800604128,26306.5360315196,35112.56966643549,-15412.779151000026
6.996665514179902,6.293393814657163,-19413.85330473328,7018.024789739467,20246.262218522046,-16597.185213217937
7.042727122556655,6.081322035103816,-14120.679475534023,-11859.387058042648,11056.9315057055,-16849.194542815178
7.109521729707092,5.885825448790758,-5308.4964428943695,-24171.552502613566,13722.974452356464,-15178.344151996174
7.201198201880578,5.716683962453711,-15252.462326862482,-29291.961665876166,23930.952475768114,-8707.187734649855
7.320606770196017,5.583207491536427,-30366.228126300295,-27166.406363548325,32325.00019258521,-784.7293908493234
7.467942282335824,5.493273241367652,-25195.1318367039,-18697.543139084606,29255.79162721442,3172.15957947772
7.641247746149816,5.45306551738592,-9016.282639533316,-10155.990918626925,20171.92390380075,3723.1093966732333
7.836076993437796,5.46641372249446,-3877.497778708437,-8849.28577806436,15964.505522506704,3822.0253215571784
8.046374895480568,5.534413163110392,-7715.41479312975,-11297.727305082131,16304.617691363292,3766.7674775236133
8.265263924113428,5.6558861963250475,-8854.422217206024,-10194.733494510892,16280.84199974651,2798.9342824327155
8.486383152558261,5.82727898074309,-6851.3451363009535,-6772.329734267842,15367.826690731894,1435.207684332772
8.705145986120426,6.044084898269531,-5909.183429194816,-5588.47547288228,14896.859324103872,629.6107225513089
8.9199955402186,6.301355300461496,-6173.179067609865,-6613.730585247512,14921.979362263413,191.11356578812607
9.13407000507309,6.595370564851703,-6111.670635929359,-7838.3793001432605,14951.166881843452,-502.4395111282593
9.354902638717066,6.9239787431189495,-5705.388307726266,-8283.983419861957,14836.955671766447,-1342.174320594936
9.595945556201364,7.288033240709016,-5557.416443791498,-7599.247845977331,14604.654475947867,-1936.0688497654942
9.874553177055164,7.690981624170813,-5682.946537845666,-6561.47941207049,14378.727208850047,-2303.919749441586
10.211993778510195,8.139406559830858,-5832.754571635931,-6311.030612555058,14296.128808328063,-2617.232022355442
10.630696454507898,8.642444323946318,-5815.983372878797,-6807.516117774114,14244.273573848797,-2753.8672294541616
11.152984689649877,9.211094918092593,-5523.5923945772,-7462.771198205705,14040.099700749064,-2519.4730107734954
11.79838712704843,9.857721134315726,-5260.945700267499,-7665.268253488712,13840.155329345762,-2203.6978043535805
12.58289657038276,10.594930264264352,-5435.064215448011,-6947.047899050985,13908.398461520846,-2252.557687404064
13.517568627612704,11.43506596544168,-5771.670469386131,-6009.128195812467,14132.02251251763,-2600.7885988245725
14.608505734559364,12.389381199741825,-5773.932340966358,-5925.450348293387,14253.353919863226,-2967.080959344816
15.857776418401153,13.467987714335449,-5648.657075260118,-6500.281431781012,14238.139219853048,-3224.7074816412864
17.263313585520585,14.679220477706538,-5842.916603595568,-7021.722301960307,14150.429441575316,-3323.30808326781
18.820591885227685,16.029718093073434,-6151.829756591936,-7321.24807984527,14014.392433652401,-3246.6635119658126
20.522685314524878,17.52385863746621,-6130.468037631393,-7477.21415747647,13832.252107447059,-2999.678648043729
22.360684104525447,19.1627575579052,-5807.5149027496955,-7525.909764595788,13581.176381100122,-2629.691389987609
24.32394253740551,20.944099555215303,-5410.935214162248,-7510.414715587152,13249.486587812078,-2191.0467561411274
26.399528863377924,22.85979462226141,-5012.641365487154,-7679.822079052174,12999.497732279635,-1641.7294204736065
28.572821461775753,24.8967502555184,-4635.9596820230545,-8276.655961166922,13036.096988419707,-900.9015158594798
30.82733637429304,27.035871673489194,-4489.54435072349,-8761.143692511932,13272.978195481797,67.79048378329679
33.14547817151225,29.25384971000512,-4799.696687093649,-8406.644600917729,13500.539956818142,1257.584731299586
35.50896821784169,31.52502663752328,-5267.721324084499,-7834.998434415336,13599.070205272337,2489.506126196251
37.89934472526353,33.82439493376584,-5420.677859724118,-8113.920270477674,13517.793255505572,3557.0555525559816
40.29808932004363,36.129693190916505,-5317.758007798499,-8928.628569930197,13413.233176955324,4655.255481633942
42.68663856047266,38.42319266475013,-5228.742101853539,-9387.81740573173,13516.467333989041,6063.01287877047
45.046096524604955,40.69175315813185,-5140.495347163925,-9108.666847172977,13893.41377524051,7270.275153387593
47.35721949149347,42.92543150613615,-4955.267160768519,-8054.610482917114,14483.022355108256,7516.4245684148
49.60023829743504,45.115777085129075,-4939.743309253007,-7026.462438142387,14838.282920451285,6934.748068468069
51.755304102460876,47.25349743942471,-5454.97000023876,-6974.872309233131,14474.560288899525,6004.075006264555
53.80277460041348,49.32703418141248,-6281.805493101648,-7011.417322394129,13997.990521216578,4659.283349078489
55.72440030534859,51.32136880840372,-6950.935591990305,-5715.345567591295,14341.88348532295,2674.967199577431
57.50368189800669,53.21862868535438,-7146.833421485138,-4162.87065583266,15047.948991316469,548.3610615181547
59.12760508417479,54.99822969149181,-6687.362743750422,-4273.782510313925,15156.477635751908,-985.2926173801743
60.58635655759413,56.63879747428489,-5863.009028397626,-5494.217507693345,14845.249583988056,-1954.1355220109303
61.874089861871646,58.1189885338467,-5151.200737146377,-6318.766350806515,14721.694261703497,-2696.2185415081494
62.988129746291975,59.41953239639412,-4774.974104062895,-6812.459147733628,14607.6142170003,-3191.140130326425
63.927945956223354,60.52359374880633,-4829.534399824273,-7600.344148827529,14074.186378967059,-3317.5305099863854
64.6939871741592,61.41872344085973,-5342.4531213775645,-7955.127322884136,13596.79752194885,-3472.4913760427294
65.28616286315932,62.09650449773753,-6226.554243766992,-6809.368884131792,13914.45547120337,-4189.7564225317965
65.70294229106848,62.55359046477473,-6747.380760589772,-5361.28279613962,14534.27877577798,-5184.978704088858
65.94083849886131,62.7914995746004,-6081.672102426316,-5536.365542671693,14535.910237953058,-5864.288155237223
65.99502812624267,62.815693488151545,-5059.7917106854775,-6687.2916341344335,14151.000716429402,-6199.153217926032
65.8603093127444,62.635663019683726,-5061.760094992004,-7186.635851185731,14059.623167082344,-6433.21685586164
65.53273396111204,62.262839183800295,-5732.642947894385,-7148.5851164821825,14234.261256168174,-6865.479131782902
65.01087079879979,61.71005929808249,-6049.7921398805665,-7415.020188188593,14370.700357788486,-7767.547476978414
64.29733106437357,60.98968619013351,-6119.692329098902,-8131.773842805014,14595.845825891214,-9002.503626298529
63.398291339581995,60.11315173371843,-6543.596534470164,-9162.807117247417,15210.6704014869,-10236.98345996314
62.32404801351794,59.08966710000636,-7645.807624092102,-10729.248330456236,16294.489079711631,-11096.615791498145
61.08684115475896,57.92655765695986,-9745.025054567166,-13005.645982172742,17805.256372918513,-11249.802841475508
59.70024591925208,56.628884550987664,-14136.972257804655,-14494.984079044036,19568.21342562129,-10843.515300209954
58.176933284723404,55.19983889969639,-21916.254246092423,-13474.768029265482,21355.990519196155,-10186.884472875949
56.52826370308025,53.64115592149349,-29039.243021396167,-12573.03569343753,23013.645853639522,-9104.836052509603
54.76299216956956,51.95319301820274,-29999.18420558677,-15718.990579400604,24441.797617482098,-7198.773448241039
52.88802051234239,50.135589933238826,-26681.95789875606,-21060.511274696597,25708.238459559318,-4102.429074873433
50.90828368557643,48.18740545853217,-23800.836095579423,-24482.186531468302,26948.547319299825,366.7403230081602
48.8278549940546,46.10772320378848,-21004.19776288094,-25425.55806678111,28215.6941261213,5079.9182333781255
46.65043625312566,43.89594447953181,-16154.109211687044,-25132.513328861478,29563.44092813749,8537.12450948912
44.38012740453031,41.55261026785092,-11818.737376843335,-25800.57361717226,31356.680985171104,11151.258897631807
42.02161029103277,39.07984571760567,-11870.89064990602,-29332.29564630009,33704.45794461564,14198.587989505346
39.58038673581945,36.48215898166654,-13031.794844255803,-31843.90513782957,33569.096482954854,18661.865725382202
37.06256252483677,33.76775056307343,-9647.007292833578,-27848.332523886096,27302.54312163222,25026.09753527189
34.474633901701814,30.94865732139613,-3853.3973226177545,-20630.376826276573,18072.99836976644,30979.122786836506
31.82323015828033,28.043212208180808,-836.6641317688569,-16786.78484057546,11656.999496843711,33385.657784440606
29.115344929235665,25.07582350095422,-852.8790970749164,-16442.193555157788,9088.051490261696,32978.71878075775
26.358769803626725,22.078756699323648,-1960.632061082907,-16941.579148040913,9106.379335535283,32070.924004984394
23.564535860949828,19.092577682179396,-3282.643765225055,-17839.086683880196,10064.783226517971,31038.050664796712
20.748023037027373,16.164512196844907,-4515.478709566338,-19618.590062900545,10328.731454227507,29464.95909633184
17.93400438838503,13.34812149999096,-5870.247530656762,-21816.704508432154,9749.137456765437,27938.37709908421
15.156545929928782,10.698323635358364,-7685.11292192031,-23586.83040769722,8802.516527364678,27342.11538464754
12.461594230371238,8.269069162809492,-9399.05650641999,-24607.50339323486,7367.987103039742,27158.07112112729
9.904923861096378,6.108272683528703,-10186.29362062254,-24802.749956032443,5185.019150777085,26319.917412629522
7.547943618639593,4.256487760451114,-10485.090909301747,-24066.49755996003,3130.0865270415475,24668.723711651564
5.450679982293401,2.7401955414796966,-11206.13729396444,-22385.88807924931,2446.6068090249987,22463.324508724883
3.671562334926513,1.5792254780794783,-12265.004833988505,-20599.77593458232,3028.318263984748,19859.609291673325
2.263969989314918,0.7856372048646204,-13155.81814716933,-19742.57520579198,4159.372261643452,17013.554969487617
1.2425673484254964,0.3341769685366357,-13775.25168849035,-19213.29638071433,5364.429428688232,14475.377024034071
0.6156398117330999,0.19778953543524092,-14215.833965653843,-17778.872819208,6329.121779460008,12843.812272305146
0.4720034905971182,0.4445320407139869,-14600.877427419036,-15338.181085873284,7096.309805941739,11626.333589842756
0.7001101286735281,0.9412157145034505,-15049.718748086,-12333.210930322324,7822.694444052455,9909.986805158742
0.872782617160807,1.2367488094394312,-15539.386357456833,-9241.334628397472,8229.62788829462,7549.936973727081
1.1364610846444632,1.521934831755622,-16050.682763112434,-6631.853753190012,7932.064471095558,4879.65030168153
1.9065451496782666,2.278384421688505,-17128.152104587254,-5680.336711280384,7339.977787528533,3122.1131885366276
2.9954946176852753,3.2797304252349035,-19402.209364689323,-7456.286270730647,7017.556911811348,3603.2339287213135
4.1787448181155655,4.281235900348837,-22063.765440147858,-9913.019095478141,5758.437687994733,5130.521429377019
5.433570748777359,5.315193631817821,-23868.37904486089,-10061.397937461004,1889.3645572058783,5611.117725349329
6.711467906883761,6.375193884633742,-25545.89365500588,-9179.327871737738,-3290.280084027107,5306.297455613842
7.941506645628564,7.418077789275432,-28456.848957678296,-10011.881075161251,-7209.984363152154,5416.942865514147
9.08643287999298,8.431031379665697,-31504.601408800903,-10818.190449469343,-8445.668483463118,5692.33012941788
10.125216304973977,9.409717382600679,-32740.211962090303,-8458.700375358821,-6560.682982549721,5398.421705786425
11.049526746942664,10.350407453526827,-32751.114858794754,-5679.942144318546,-4592.860353404808,5472.856413646041
11.864590989340797,11.253003620908942,-33060.48921097512,-6531.769322564356,-6438.452419790007,7137.717591288599
12.585336618415415,12.119496456580999,-33003.0848441825,-3102.1371377554005,-9682.410589420357,7535.070451222532
13.231975398335006,12.95036288367024,-31444.623502647657,14310.64141971703,-9032.704272204515,2914.8530628146123
13.824831356192318,13.74419797881932,-31842.49753153119,24244.639946041418,-276.6696983086458,-2087.1418564033784
14.381677062193399,14.497045209542142,-37767.48420552068,-1961.6081470649056,18276.674711065745,-274.94270870697903
14.913806336310394,15.202950252520608,-36238.25265721504,-31836.43440259338,32417.295174289018,4044.3442052317373
15.426445431439408,15.854756907776686,-11126.60866401386,-13996.836854833007,24443.983156771134,2475.4995319556124
15.917113942616837,16.445328101025922,15769.725329779107,20769.157200609377,9298.794308173114,-2106.0988734807192
16.378913227744977,16.96856326138424,10474.562792340586,12391.070087049478,13098.727568886412,-2514.93877154564
16.800995602712625,17.42023095982318,-13433.890302279422,-18977.87980553569,26535.851813442598,-262.1055611218535
17.17192050443062,17.798573604067055,-23525.35192634157,-22079.430411182515,26662.17580880945,-349.50533756580785
17.480748432907358,18.104024732001193,-18809.465787916874,-4474.213517118904,17220.92624015344,-2324.784966269868
17.719363429408258,18.33966515041704,-12318.198869473845,1968.7418730772656,12986.98869301415,-3457.624895255951
17.882688321445848,18.51012917344075,-8372.424742204723,-3043.072659586686,14424.287950865215,-3769.695951162912
17.96968722505136,18.621468084123038,-6917.374341935106,-6122.754354231884,15671.379281406542,-4432.8118750557205
17.983213105651515,18.67995097468928,-6630.993136943612,-6098.786026594483,15398.59555747852,-5214.020126543993
17.929219135239123,18.69160185520744,-5853.372183342914,-7105.535209607987,14470.295876919015,-5317.815500822006
17.816637848074247,18.661137042001375,-4980.300773066522,-8517.340797195027,13760.472269087131,-4867.065798588497
17.65555164465044,18.591959564805663,-5204.63838960659,-7836.91147807522,13987.284168155107,-4392.38250217458
17.4565534169283,18.485808786974342,-6190.560001298381,-6008.153543268789,14636.56278646472,-4145.321306376315
17.22906083136231,18.34330969029104,-6955.354121672709,-5353.933525180178,14732.023311638732,-4206.261573348616
16.981067710023808,18.16448537220348,-7237.946021296287,-5951.38212588836,14335.710367910991,-4367.960189760725
16.71804967104882,17.949601442368184,-7137.1265221139765,-6841.934715691388,13968.458185541067,-4332.13059994141
16.44380795745926,17.699829003930677,-6839.207842392256,-7455.061651520201,13814.883255589091,-4175.614619090132
16.160440246326274,17.41784292738872,-6559.795483607573,-7471.22952385617,13878.271863990816,-4129.787130020604
15.869330313388746,17.108038680539572,-6420.317906326897,-7061.751584927725,14016.254670368306,-4214.977781432911
15.571499411754585,16.776131493932635,-6474.468020834127,-6627.989221204162,14034.540162278377,-4345.610271085377
15.26804289634874,16.428850408952535,-6596.685505054182,-6526.445274705127,13880.942359651537,-4405.6414530350185
14.960052938132314,16.072911411071654,-6601.503646770729,-7018.332960711857,13582.99213025631,-4278.340473984217
14.648543994474819,15.714467111147135,-6515.051593032789,-7777.555901371183,13257.263555330235,-3957.022741879025
14.334064239116161,15.358273316380135,-6468.459723892938,-8247.630067503118,13046.94701613137,-3490.7934210631165
14.01666928027799,15.007718557312446,-6614.961319617829,-8296.158191624228,12965.581449042851,-2950.530479289621
13.695650409306133,14.664271390345847,-7068.978288166838,-7999.021380442809,12965.70428188748,-2422.2148191450196
13.369855273584605,14.328033570967975,-7548.47216131113,-7454.835918971638,13013.36206494995,-2030.2606184265458
13.037746870342762,13.997611219736289,-7657.585453825759,-6789.475822386215,13087.06014050561,-1886.8506329258869
12.697917670554535,13.670475281864977,-7627.091977858578,-6265.445979110418,13211.650137487826,-1855.8837751764256
12.34927388290369,13.34326115163774,-7875.516426145874,-6147.965553296666,13410.889008350345,-1738.8023341568173
11.991586343755019,13.011948729824535,-7887.043869475296,-6190.975185128107,13518.899361404809,-1802.2356989200366
11.625537726269814,12.672436064181856,-6956.11862701619,-6019.777693207027,13321.660200751143,-2443.2117434231404
11.25300986950418,12.320855571877113,-6504.7375710078295,-6220.660410562298,12958.037598960922,-3290.918320223187
10.876953821653423,11.954458052390493,-8470.400676702244,-7591.967175879179,12722.537356877861,-3696.2894513606448
10.501081544006185,11.571785271424876,-10616.356179616776,-8877.17955594108,12784.71853371217,-3771.802552683935
10.129551483278362,11.173701332286354,-9355.839114971575,-8198.129861626025,13192.6648413841,-3938.6575002430636
9.766331883556273,10.762987120582169,-6572.7315040193125,-6716.467217736881,13504.856750834582,-4121.180385302703
9.41480486137047,10.344663660184468,-6226.08249746346,-6721.895561125048,13144.377301564937,-4027.5902299944223
9.077257687831468,9.925171863222445,-7544.765488935816,-7676.026164628639,12359.581406118828,-3576.4195368621713
8.754943742167344,9.5116917389112,-7806.529773242474,-7913.412976768199,11743.922553221522,-2816.1627768559724
8.447735291373718,9.111004607518801,-7148.30204980242,-7795.753460807976,11435.965214292806,-2015.8244777254426
8.15454898022379,8.728633286813595,-6948.450535534582,-8467.867661531986,11353.671774687338,-1502.504863954988
7.873293532704789,8.368019266771295,-7332.489729438157,-9404.213919483322,11427.564618591268,-1208.0246027027783
7.6013559298780065,8.030010470485484,-7838.756408918016,-9430.885731352282,11591.064777210606,-908.9065682391953
7.336005164132372,7.7133197194658445,-8217.948209678469,-8728.27375757948,11745.688680248579,-683.6300088239883
7.075270677826718,7.41455432820276,-8322.696248686334,-8077.238081115358,11808.72055511498,-716.9530424186556
6.8184824874486525,7.129444045905766,-7978.543376445917,-7763.78786277234,11952.361869057817,-858.2486917081369
6.566934999041768,6.853230362554726,-7089.475233522576,-7793.572432326649,12410.196062266876,-856.7687916734055
6.324099523859656,6.581703641271278,-6309.096925746488,-7867.678218120291,12904.465059092618,-980.0634153149786
6.095060397885573,6.311402790153129,-6489.633030688637,-7612.527923690852,12991.803060022894,-1678.7545398566326
5.885951092670018,6.040336642119112,-7124.461657790773,-7249.227760908761,12913.06772879128,-2833.022271735237
5.7024931258458205,5.767792905612694,-7199.090619597455,-7218.008716538714,13157.783493971803,-4081.931471007543
5.549078199717709,5.4946046732405485,-6970.840327205339,-7377.203384006061,13515.642912501558,-5373.183178721845
5.427431273089971,5.222761763369584,-7220.850566445969,-7334.936816465401,13515.894548830165,-6800.554171993211
5.336913011353842,4.95504409257992,-7922.2503404009685,-6982.497689895307,13358.775834258571,-8413.532678344644
5.274221498801251,4.694642493583014,-8656.947243535278,-6407.997834269237,13505.684175829454,-10247.224373623832
5.235138037306517,4.444748334618035,-9050.717783672468,-6171.016501468521,13864.963375750947,-12400.089362094119
5.215202274017779,4.208364271746625,-8841.43538029975,-6913.678379820576,14158.97191000165,-14978.150088502962
5.211370702169091,3.9882827005297177,-8498.684743740763,-8071.088735234697,14809.164803134114,-17895.213365367847
5.222152819105594,3.7871783326523207,-8764.29653182269,-8659.397181804292,16403.219814674638,-20918.65935051857
5.248492155698378,3.6077887739675663,-9679.002781026127,-9105.64042665984,18081.281420106712,-23386.963297950955
5.292890215090261,3.453036978085543,-10979.80953251158,-10465.121853519131,18467.65498785117,-24559.810267454304
5.359387229586318,3.326148159319228,-12737.047626791471,-13265.811450761137,17776.8784879081,-24770.350906533113
5.452572691607926,3.2306979497991675,-15208.795356761928,-17692.006378395512,17134.876377122328,-24587.416298896453
5.577180787787548,3.1705650096369205,-18844.623805810716,-23245.983302685134,18735.672641573525,-22190.93484343066
5.7373692204537825,3.149981538061037,-23957.94043194749,-28710.72346016351,24212.08291071859,-15461.822489257906
5.936605627052673,3.173437226141611,-28975.465065441662,-29697.193519933153,26299.8041156069,-9465.55931117545
6.177420061672476,3.245701573426039,-31694.9549259958,-21912.704675027195,15925.958115141362,-11108.199403751318
6.46154948714377,3.371682472454947,-32358.41164836716,-14655.216614225465,5071.2790534272435,-13401.828464315598
6.790169600646627,3.5563223844467626,-32354.149089262162,-21142.669641660344,12576.555175366693,-4588.508689238156
7.164125896321607,3.804379849327561,-32600.794286131582,-31869.509936366365,28513.105468177517,10086.051393823594
7.584330493365835,4.120333501924042,-33513.50470411328,-28910.900681019957,31608.62428817687,18274.79273692424
8.052010243489928,4.508253841125267,-33293.232656756125,-17183.316165623033,23921.156061270933,18167.132812723943
8.5692235172897,4.971817225510695,-29499.367505749262,-11222.41360669744,17794.213273472247,13214.803746889575
9.138934274548017,5.51438412609051,-23377.19356297598,-11922.65566128731,15359.59078612112,7295.358174846652
9.765638599904637,6.1390073577824555,-17685.011291183222,-13916.990493335497,13887.693896019338,4151.375432064404
10.455151856340915,6.8486090578086385,-12661.808724599721,-15899.601452369066,12338.949940254457,4827.100223212617
11.214888511024988,7.646059612462994,-7498.679542053778,-18387.112665567354,10617.921971749605,8807.014814332491
12.053583225995212,8.534605848669411,-3035.675314519828,-20230.124417603725,9407.430592427594,13674.737744509486
12.980919680818753,9.518049322374296,-671.1673666695723,-19751.045720085167,9558.336322838852,16356.582357890184
14.00720296717392,10.601454631305884,339.7438897577446,-17756.85473715348,10161.049388424843,16056.77510042474
15.14260085998463,11.790981276414731,1609.696825840762,-16102.76970492054,9652.461339540736,13311.977667619143
16.396651710888065,13.094057949837245,3155.7036087631404,-15148.347127883439,8262.405026396635,10359.438325528854
17.777121531869874,14.518453491666357,4276.031598241249,-14449.528643883303,7003.403768297982,9876.171952697807
19.28974604692599,16.0716202730199,4873.2992467932,-13058.332412262447,6011.440827612053,11254.939315535936
20.936570556342918,17.75897570445985,5156.770955630469,-10005.415451036013,5010.881898849847,12405.04499611289
22.716036868026766,19.582852055389463,5378.886334066184,-6189.670130855234,3930.961684187364,12418.949875311577
24.621922634791638,21.54093397285213,5768.292813677406,-3280.0245478494608,2827.1388114446727,11097.290087569554
26.643355414419663,23.62473602183426,6187.352283483371,-1658.831726401072,1948.967990335472,9215.051721654236
28.765744669330456,25.82022004811867,6324.093271582915,-1035.4333390763854,1617.5422871726184,7904.658730817396
30.97095300691126,28.106404271408152,5925.142987548384,-845.5546148366855,1952.9111688074195,7277.528175920121
33.23940430623521,30.458810375493805,4852.097787593766,-461.69966058584737,2902.480147428934,6954.956875482389
35.5507115311603,32.85036373125729,3676.6223567649004,160.45858794645747,3808.3655661350936,6702.913750696392
37.884743823003205,35.25560723287537,3213.2925273998408,791.8075477035675,3822.2611414750622,6370.809973309466
40.22163308374661,37.65156882570198,3368.206750658319,1337.9096716081099,3006.7552661691875,5890.610516842981
42.541662207121256,40.02047449075769,3599.353489311349,1761.1472530774483,1897.6787526854482,5249.0701007074
44.82506802456706,42.34792433151226,3397.4286998354833,1931.8206478596865,1199.3326704404633,4550.4729972888845
47.05198497722984,44.622837435670355,2394.9868446678483,1684.4612179391247,1540.4699964613349,3953.717629502757
49.20301160972012,46.83483275163342,1259.7766243964654,938.7672930688348,2234.2342025057087,3587.6228341917886
51.2594840769884,48.9733007882676,1013.4218869048195,-333.6987140929463,2087.0169091090374,3558.938406499365
